review,rating,review_date,app_version,helpful_votes,developer_reply,country,bank,app_id,year,review_length
"Samsung Galaxy S9 + . Λειτουργει αψογα.Γιατι πλεον η εφαρμογη δε μπορει να ναι συμβατη?Θα μας τρελανετε?Πρεπει να αλλαξω κινητο για να χρησιμοποιω την εφαρμογη?Φτιαξτε το.Πολυς κοσμος δεν εχει νεα μοντελα κινητης τηλεφωνιας,ειτε λογω δυνατοτητας,ειτε απλα επιλογης.",3,2026-04-06 15:16:25,,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,265
Ρε πάτε καλά; τι δεν υποστηρίζει παλιές συσκευές; δεν μας πειράζει καθόλου άμεση μεταφορά μισθοδοσίας σε άλλη τράπεζα. Ελεεινοί.,1,2026-04-06 11:56:38,4.212.0,9,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,128
Απαράδεκτο να μην υποστήριζει παλιότερα κινητά και να μας αναγκαζετε σε τέτοιους καιρούς την αντικατάσταση του για να μην γράψω τίποτα πιο βαρύ,1,2026-04-06 09:31:29,4.192.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,143
Είναι απαράδεκτο να σε υποχρεώνει η τράπεζα για να έχεις την εφαρμογή στο κινητό σου να αγοράσεις νέα συσκευή με έκδοση android άνω του 11.ΑΠΑΡΑΔΕΚΤΟ.ΚΑΝΤΕ ΚΆΤΙ. ΕΥΧΑΡΙΣΤΩ,5,2026-04-05 05:13:57,4.212.0,13,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,171
Γιατί πρέπει να αλλάξω συσκευή ώστε να εγκατασταθεί η νέα σας εφαρμογή; Δεν έπρεπε να μεριμνήσετε ώστε να είναι συμβατή και με μία συσκευή 4ετιας; Απαράδεκτη!,1,2026-04-04 18:19:59,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,158
ΔΕΝ ΕΧΩ ΚΑΤΑΛΑΒΕΙ ΓΙΑΤΙ ΔΕΝ ΜΠΟΡΩ ΝΑ ΤΟ ΚΑΤΕΒΑΣΩ ΓΙΑ ANDROID 13 !!!!!!!!!ΕΙΝΑΙ ΤΟΣΟ ΑΧΡΗΣΤΗ ΑΥΤΗ Η ΕΦΑΡΜΟΓΗ ΠΟΥ ΔΕΝ ΤΗΝ ΔΙΝΕΙ ΤΟ GOOGLE PLAY....?????,1,2026-04-04 14:39:39,4.186.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,149
ότι χειρότερο πραγματικά... the absolute worst bank,1,2026-04-04 13:52:50,4.206.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,51
γρήγορη εξυπηρέτηση,4,2026-04-04 08:54:48,4.212.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,19
Με την αναβάθμιση η εφαρμογή δεν είναι συμβατή με android 10 και έχω πρόβλημα αφού δεν μπορώ να εκτελέσω κάποιες λειτουργίες με την παλιά εφαρμογή και τώρα θα πρέπει να αλλάξω συσκευή ή τράπεζα;,4,2026-04-03 02:03:11,4.192.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,194
Άλλαξε η εφαρμογή και δεν είναι συμβατή με το κινητό! Αν είναι δυνατόν!,1,2026-04-02 23:04:51,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,71
I can't use this app because I have an older model I have to buy a new phone in order to use it are you serious?,1,2026-04-02 18:44:30,4.4.17,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,112
Σούπερ!,5,2026-04-02 14:53:18,4.209.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,7
"Απευθύνομαι στους '' έξυπνους '' που αναβάθμισαν την εφαρμογή και δεν είναι πια όλα τα κινητά συμβατά και όπως μου είπε η κοπελίτσα από την εξυπηρέτηση πελατών, δεν έχετε στο κινητό σας λογισμικό 11 🤪 τι λέτε; σοβαρά; δώστε μου τότε 300 ευρώ να πάω να πάρω καινούργιο κινητό 😜 Κύριοι συνέλθετε, δεν θα σας κάνω την χάρη, απλά αλλάζω τράπεζα, το συντομότερο, αρκετά σας ανέχθηκα, όχι ότι οι άλλες τράπεζες είναι καλύτερες αλλά κάτι κάνουν καλύτερα από σας, αντε 'γειά' Υ. Γ. ένα αστέρι και πολύ.",1,2026-04-02 13:46:39,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,494
"Μας οδηγήτε να καταργήσουμε τη τράπεζά, αφού η νέα εφαρμογή δεν είναι συμβατη με όλα τα κινητά",1,2026-04-02 02:20:24,4.192.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,94
"Στο προφίλ, ρυθμίσεις IRIS, του να α όρια ανά συναλλαγή προς ιδιώτες και επιχειρήσεις παραμένουν στα 500 € και δεν είναι δυνατό να αλλάξουν (είναι αχνά, δεν έχουν έντονη απόχρωση)",3,2026-04-01 14:48:45,4.212.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,179
Δεν λειτουργεί στο κινητό μου.Δεν είναι συμβατό γιατί είναι παλιό android 10. Άρα αν δεν το διορθώσουν αλλάζεις τράπεζα τόσο απλό. Αυτή θα χάσουν.,1,2026-04-01 12:01:37,4.175.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,146
πολύ καλά,5,2026-03-31 17:32:51,4.212.0,2,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,9
δεν υποστηρίζει το κινητό μου μετά την αναβάθμιση που κάνανε...,1,2026-03-31 14:20:22,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,63
Μας υποχρεώνετε να συνεργαστούμε με άλλη τράπεζα,1,2026-03-31 10:07:28,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,48
Παρακαλώ επαναφέρετε τη λειτουργία της εφαρμογής στις παλιές android version.,1,2026-03-31 06:56:28,4.212.0,12,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,77
"Σχετικά με την αναβάθμιση που έγινε, στη σελίδα της Alpha Bank γράφει ότι αν ένα κινητό έχει παλαιότερο λογισμικό από Android 11+, ""το myAlpha Mobile λειτουργεί, αλλά δεν μπορείτε να κατεβάσετε νεότερες εκδόσεις της εφαρμογής. Έτσι, δεν θα μπορείτε να αξιοποιήσετε τις νέες δυνατότητες και τις βελτιωμένες λειτουργίες του myAlpha Mobile""! Όχι παιδιά, απλά δε λειτουργεί. Δε μπορώ να κάνω πληρωμές, άρα δε μου στερείτε νέες δυνατότητες, μου στερείτε τις παλιές! Είναι δυνατόν; Απαράδεκτο!",1,2026-03-30 23:27:14,4.192.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,487
Ελεεινοί απέκλεισαν ολα τα ποιο παλια τηλέφωνα,1,2026-03-30 22:07:53,4.192.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,46
Επιτέλους μετά την σημερινή αναβάθμιση πηγαίνει αρκετά καλά. Πριν ήταν της υπομονής για να δούμε αν θα κρατήσει...,5,2026-03-30 19:01:53,,0,Σας ευχαριστούμε για το σχόλιό σας. Οι προτάσεις και οι παρατηρήσεις σας μας βοηθούν στο να βελτιώνουμε συνεχώς τις υπηρεσίες μας.,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,114
Δεν μπορώ να καταλάβω γιατί η εφαρμογή δεν μπορεί να κατέβει σε Android 10 και κάτω ενώ σε όλες τις άλλες τράπεζες γίνεται. Αποκλείεται πολλούς πελάτες με αυτό.,1,2026-03-30 00:59:58,4.209.0,9,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,160
"Μετά την τελευταία αναβάθμιση δεν μπορείς να κάνεις πληρωμές και ο λόγος μη συμβατής συσκευής που έχει android 10. Είστε απαράδεκτοι, να το διορθώσετε!!!!",1,2026-03-29 20:33:24,4.209.0,37,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,154
είμαι σε όλα πολύ ικανοποιημένος.,5,2026-03-29 19:53:07,4.209.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,33
τελειο,5,2026-03-29 00:49:38,4.209.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,6
"Είναι δυνατόν με την τελευταία αναβάθμιση να μας αποκλείεται από την πρόσβαση στο app επειδή έχουμε android κάτω των 11; Δηλαδή για να έχουμε πρόσβαση στη μισθοδοσία μας θα πρέπει να έχουμε παντού και ένα lap top; Σκέφτομαι καιρό να πάρω την μισθοδοσία μου από εσάς, τώρα θα το κάνω πράξη! Λυπηρό και το ένα αστέρι πολύ είναι!",1,2026-03-28 17:33:16,4.104.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,326
Πολύ καλή εφαρμογή,5,2026-03-28 12:23:34,4.209.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,18
"της πλακας, app, μου απενεργοποιοι ΣΥΝΈΧΕΙΑ το fingerprint",2,2026-03-27 00:01:22,4.209.0,6,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,58
εύκολη γρήγορη και ασφαλής εφαρμογή,5,2026-03-26 22:31:57,4.209.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,35
μετά την αναβάθμιση που έγινε η εφαρμογή δεν λειτουργεί σε tablet.,1,2026-03-25 22:27:32,4.209.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,66
Πρέπει να αλλάξω κινητό μετά την τελευταία αναβάθμιση,2,2026-03-25 08:10:46,4.4.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,53
Όλα ήταν γρήγορα και με τον καλύτερο τρόπο,5,2026-03-24 09:48:17,4.209.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,42
Μας ταλαιπωρείτε άδικα δεν μπορώ πλέον να πληρώσω τους λογαριασμούς από την εφαρμογή ότι να πω είναι λίγο,1,2026-03-23 19:24:53,4.192.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,105
"Δεν είναι συμβατή η έκδοση με τη συσκευή μου, πρέπει δηλαδή μπω στη διαδικασία να αγοράζω άλλο κινητό; υπάρχει περίπτωση να αλλάξει κάτι;",1,2026-03-23 18:18:40,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,137
"είχα την εφαρμογή στο κινητό μου και λειτουργούσε κανονικά και ξαφνικά πήρε μία ανανέωση και λέει ότι δεν είναι συμβατή με το κινητό μου και δεν δουλεύει η εφαρμογή , απαράδεκτο.",1,2026-03-23 14:08:26,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,178
Δηλαδή με αυτό που κάνατε τι καταλάβατε τι αναβάθμιση και μαλ... Ιες.καντε το όπως ηταν,1,2026-03-22 23:02:21,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,87
Με ποια λογική όσοι έχουν κάτω από Android 11 δεν μπορούν να έχουν πρόσβαση στο λογαριασμό τους; Έχω στείλει email στο σύνδεσμο που μου εστάλη αλλά δεν έχω λάβει απάντηση,1,2026-03-21 17:39:13,4.192.0,23,"Λυπούμαστε για την αναστάτωση. Προκειμένου να διερευνήσουμε το πρόβλημα, παρακαλούμε στείλτε τα στοιχεία επικοινωνίας σας (ονοματεπώνυμο, τηλέφωνο, e-mail) στο ebankingsupport@alpha.gr.",Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,170
Ρε πάτε καλά; Δεν υποστηρίζει πλέον android 10; Και χωρίς ειδοποίηση;,1,2026-03-21 15:09:09,4.192.0,1,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,69
πολυ εξυπηρετικο και ευκολο συνεχιστε ετσι,5,2026-03-19 15:51:03,4.209.0,2,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,42
Με το update μας πέταξε έξω λες και πρέπει να αγοράζουμε νέο tablet.,1,2026-03-17 19:00:51,,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,68
"ξαφνικά αυτή η εφαρμογή δεν λειτουργεί στη συσκευή μετά την ενημέρωση συστημάτων της τράπεζας την 01.03.26, δυστυχώς καμία βοήθεια στο θέμα μας",1,2026-03-17 16:27:01,4.192.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,143
"Το myalpha code δεν είναι πλέον διαθέσιμο, μόλις βάλεις αρκετές εντολές μελλοντικών πληρωμών αρχίζει να σου πετάει αυτό το μήνυμα γιατί το σύστημα τους είναι για τα πανηγύρια με αποτέλεσμα δουλειά δέκα λεπτών να πάρει πάνω από μια ώρα. τραγικοί απλά...",1,2026-03-17 15:16:18,4.209.0,8,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,252
εφαρμογή και σύστημα για τα πανηγύρια!!! δεν αφήνετε κύριοι να βάλουμε εντολές για άλλες τράπεζες αλλά αν κάτσουμε να τις βάλουμε μια μια ακολουθώντας όλα τα βήματα ασφαλείας το σύστημα σας που είναι για τα πανηγύρια μας δημιουργεί προβλήματα και καθυστέρηση...,1,2026-03-17 15:00:14,4.209.0,10,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,261
Σταματήστε τις ενημερώσεις στο app σας πλέον δεν είναι συμβατό με τις συσκευές μας.,1,2026-03-17 14:55:20,4.209.0,12,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,83
"ξαφνικά δεν υποστηρίζεται από το κινητό λόγω έκδοσης android ,που είναι 10. απογοητευτικό τουλάχιστον από μια τέτοια τράπεζα ... τι πρέπει να κάνουμε δλδ,να αλλάξουμε συσκευή μόνο κ μόνο για αυτό? να το κοιτάξει λίγο αυτό η τράπεζα γιατί βλέπω να την κάνουμε για αλλού",1,2026-03-17 13:14:09,4.192.0,0,,Greece,Alpha_Bank,com.mobileloft.alpha.droid,2026,268
